Year,GPI,Income,Continent,Continent_GR,Income_GR
2012,1.02807998657227,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2011,1.02827000617981,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2010,1.03966999053955,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2009,1.04764997959137,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2008,1.04508996009827,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2007,1.04789996147156,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2006,1.04431998729706,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2005,1.03676998615265,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2004,1.04039001464844,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2002,1.03801000118256,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2000,1.03857004642487,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1999,1.04314994812012,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1998,1.02708995342255,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1996,1.01488995552063,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1995,1.04982995986938,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1993,1.06563997268677,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1992,1.09596002101898,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1991,1.06523001194,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1989,1.00713002681732,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1988,1.00587999820709,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1987,1.00511002540588,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1986,1.0171400308609,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1985,1.01575994491577,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1984,1.00394999980927,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1983,1.05201995372772,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1982,1.0188000202179,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1981,1.02461004257202,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1980,1.02392995357513,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1979,1.02819001674652,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1978,1.0286500453949,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1977,1.02497005462646,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1976,1.02517998218536,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1975,1.02138996124268,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1974,1.02319002151489,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1973,1.01691997051239,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1972,1.01515996456146,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1971,1.01225996017456,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1970,1.00952005386353,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2018,1.02289998531342,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2017,0.993130028247833,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2014,0.979789972305298,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2013,0.975329995155334,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2004,0.848070025444031,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2003,0.826889991760254,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2002,0.82888001203537,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1999,0.844799995422363,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1987,0.765739977359772,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1986,0.731689989566803,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1981,0.680230021476746,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1973,0.497599989175797,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1971,0.45745000243187,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2015,0.889490008354187,Low Income,Africa,0.004551605618374844,0.01627924814218315
2014,0.828859984874725,Low Income,Africa,0.004551605618374844,0.01627924814218315
2013,0.827769994735718,Low Income,Africa,0.004551605618374844,0.01627924814218315
2012,0.801110029220581,Low Income,Africa,0.004551605618374844,0.01627924814218315
2011,0.788980007171631,Low Income,Africa,0.004551605618374844,0.01627924814218315
2010,0.787819981575012,Low Income,Africa,0.004551605618374844,0.01627924814218315
2009,0.774330019950867,Low Income,Africa,0.004551605618374844,0.01627924814218315
2008,0.763949990272522,Low Income,Africa,0.004551605618374844,0.01627924814218315
2007,0.739859998226166,Low Income,Africa,0.004551605618374844,0.01627924814218315
1995,0.670199990272522,Low Income,Africa,0.004551605618374844,0.01627924814218315
1994,0.672919988632202,Low Income,Africa,0.004551605618374844,0.01627924814218315
1993,0.706579983234406,Low Income,Africa,0.004551605618374844,0.01627924814218315
1992,0.698469996452332,Low Income,Africa,0.004551605618374844,0.01627924814218315
1988,0.679139971733093,Low Income,Africa,0.004551605618374844,0.01627924814218315
1987,0.704879999160767,Low Income,Africa,0.004551605618374844,0.01627924814218315
1986,0.606130003929138,Low Income,Africa,0.004551605618374844,0.01627924814218315
1985,0.603399991989136,Low Income,Africa,0.004551605618374844,0.01627924814218315
1984,0.681609988212585,Low Income,Africa,0.004551605618374844,0.01627924814218315
1983,0.667949974536896,Low Income,Africa,0.004551605618374844,0.01627924814218315
1982,0.654929995536804,Low Income,Africa,0.004551605618374844,0.01627924814218315
1981,0.645519971847534,Low Income,Africa,0.004551605618374844,0.01627924814218315
1980,0.63331001996994,Low Income,Africa,0.004551605618374844,0.01627924814218315
1979,0.621529996395111,Low Income,Africa,0.004551605618374844,0.01627924814218315
1978,0.61913001537323,Low Income,Africa,0.004551605618374844,0.01627924814218315
1977,0.620890021324158,Low Income,Africa,0.004551605618374844,0.01627924814218315
1976,0.612990021705627,Low Income,Africa,0.004551605618374844,0.01627924814218315
1975,0.608749985694885,Low Income,Africa,0.004551605618374844,0.01627924814218315
1974,0.618749976158142,Low Income,Africa,0.004551605618374844,0.01627924814218315
1973,0.590699970722198,Low Income,Africa,0.004551605618374844,0.01627924814218315
1972,0.57490998506546,Low Income,Africa,0.004551605618374844,0.01627924814218315
1971,0.553229987621307,Low Income,Africa,0.004551605618374844,0.01627924814218315
2018,0.952297329902649,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2012,1.00334000587463,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2004,0.908410012722015,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2003,0.858039975166321,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2002,0.882629990577698,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1996,0.872250020503998,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1992,0.879760026931763,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1990,0.87975001335144,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1989,0.890959978103638,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1988,0.904449999332428,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1987,0.868969976902008,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1986,0.890209972858429,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1985,0.88279002904892,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1984,0.860759973526001,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1982,0.855610013008118,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1981,0.853410005569458,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1980,0.831920027732849,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1979,0.825100004673004,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1978,0.818769991397858,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1977,0.796109974384308,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1976,0.787230014801025,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1975,0.778020024299622,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1974,0.763620018959045,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1973,0.768010020256042,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1972,0.753369987010956,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1971,0.7326700091362,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2020,1.05157005786896,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2019,1.04131996631622,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2018,1.04136002063751,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2017,1.04103004932404,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2016,1.02941000461578,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2015,1.01672005653381,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2014,1.02211999893188,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2013,1.02138996124268,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2012,1.01006996631622,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2011,1.00841999053955,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2010,1.00734996795654,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2009,1.00806999206543,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2008,1.00672996044159,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2007,1.00233995914459,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2006,1.00516998767853,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2005,1.0006400346756,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2004,1.00100004673004,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2002,0.999319970607758,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2001,1.00852000713348,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2000,1.00060999393463,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1999,1.00598001480103,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1998,1.0093400478363,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1997,1.01308000087738,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1996,1.01406002044678,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1995,1.00987994670868,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1994,1.00748002529144,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1993,1.00670003890991,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1992,1.00123000144958,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1991,1.00057005882263,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1990,0.994769990444183,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1989,0.988430023193359,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1988,0.990700006484985,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1987,0.990719974040985,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1986,0.992470026016235,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1985,0.997460007667542,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1984,0.996039986610413,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1983,1.00542998313904,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1982,1.01063001155853,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1981,1.01059997081757,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1980,1.01910996437073,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1979,1.01733994483948,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1977,1.01819002628326,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1976,1.01529002189636,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1975,1.01320004463196,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1974,1.00880002975464,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1973,1.01443004608154,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1972,1.00935995578766,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1971,1.00311005115509,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1970,0.999390006065369,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2021,0.915130019187927,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2020,0.898069977760315,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2019,0.884140014648438,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2018,0.867879986763,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2017,0.850669980049133,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2016,0.833500027656555,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2015,0.818220019340515,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2014,0.807550013065338,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2013,0.794897019863129,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2011,0.779177784919739,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1999,0.69038999080658,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1984,0.645749986171722,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1983,0.635879993438721,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1981,0.622829973697662,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1974,0.555719971656799,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1973,0.551389992237091,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1972,0.544879972934723,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
1971,0.537679970264435,Lower-middle Income,Africa,0.004551605618374844,0.005498969991922206
2020,1.03913998603821,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2019,1.03872001171112,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2018,1.03264999389648,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2017,1.03298997879028,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2016,1.03201997280121,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2015,1.03193998336792,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2014,1.02324998378754,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2013,1.02403998374939,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2012,1.02674996852875,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2011,1.02679002285004,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2010,1.04939997196198,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2009,1.02670001983643,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2008,1.02588999271393,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2007,1.02423000335693,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2006,1.02246999740601,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2005,1.02232003211975,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2003,1.00875997543335,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2002,1.00938999652863,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2001,1.00923001766205,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2000,1.01084995269775,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1999,1.01032996177673,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1998,1.01121997833252,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1997,1.01561999320984,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1996,1.02241003513336,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1995,1.02453994750977,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1994,1.02493000030518,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1993,1.03076004981995,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2021,1.00246000289917,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2020,0.988740026950836,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2019,0.988439977169037,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2018,0.986819982528687,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2017,0.98496001958847,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2016,0.991129994392395,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2015,0.985199987888336,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2014,0.982819974422455,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2013,0.992250025272369,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2012,0.997210025787354,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2011,0.989809989929199,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2010,0.989660024642944,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2009,0.992110013961792,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2008,0.991890013217926,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2007,0.992500007152557,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2006,0.999710023403168,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2005,0.994029998779297,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2004,0.989419996738434,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2003,0.971340000629425,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2002,0.971939980983734,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2001,0.993399977684021,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2000,0.988499999046326,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1999,0.995000004768372,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1997,1.01600003242493,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1996,0.994040012359619,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1995,1.04086005687714,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1994,1.04086995124817,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1993,1.05492997169495,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1992,1.07169997692108,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1991,1.06269001960754,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1990,1.04846000671387,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1989,1.03287994861603,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1988,1.0113799571991,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1987,0.998220026493073,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1986,0.99466997385025,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1985,0.983579993247986,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1984,0.983219981193542,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1983,0.99125999212265,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1982,0.980599999427795,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1981,0.974520027637482,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1980,0.967970013618469,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1979,0.970560014247894,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1978,0.960550010204315,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1975,0.944920003414154,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1974,0.948310017585754,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1973,0.951399981975555,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
1972,0.957159996032715,Upper-middle Income,North America,0.0009799144171908714,0.0013233357148632369
2020,1.08203995227814,High Income,North America,0.0009799144171908714,-0.0001149303528571897
2013,1.00251996517181,High Income,North America,0.0009799144171908714,-0.0001149303528571897
2020,0.981880009174347,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2019,0.981190025806427,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2018,0.983219981193542,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2017,0.992799997329712,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2016,0.994809985160828,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2015,0.996190011501312,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2014,1.00445997714996,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2013,1.00329995155334,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2012,1.00855004787445,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2011,1.00434994697571,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2010,1.00617003440857,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2009,1.00186002254486,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2008,1.00065004825592,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2007,1.00611996650696,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2006,1.00741994380951,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2005,1.00908005237579,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2004,1.01148998737335,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2003,1.01032996177673,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2002,1.01154005527496,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2001,1.0058399438858,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2000,1.0119800567627,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1999,1.0129599571228,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1997,1.01171004772186,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1996,1.00730001926422,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1995,1.00364005565643,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1994,1.00581002235413,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1993,1.00917994976044,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1992,1.01303005218506,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1991,1.01181995868683,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1990,1.01095998287201,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1989,1.00878000259399,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1988,1.01156997680664,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1987,1.01759004592896,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1986,1.01412999629974,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1985,1.01944005489349,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1984,1.02098000049591,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1983,1.02553999423981,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1982,1.02261996269226,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1981,1.01075994968414,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1980,1.01188004016876,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1979,0.998860001564026,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1978,0.990010023117065,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1977,0.979030013084412,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1976,0.974629998207092,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1975,0.963490009307861,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1974,0.979860007762909,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1973,0.974259972572327,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1972,0.96806001663208,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
1971,0.961600005626678,High Income,Central & West Asia,0.008255170546482475,-0.0001149303528571897
2020,1.00697004795074,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2019,1.00761997699738,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2018,1.00498998165131,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2017,1.00648999214172,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2016,1.00721001625061,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2015,1.00706005096436,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2014,1.00285995006561,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2013,1.00463998317719,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2012,1.00086998939514,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2011,0.999260008335114,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2010,1.00234997272491,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2009,1.00645995140076,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2008,1.00634002685547,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2007,1.00705003738403,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2006,1.00880002975464,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2005,1.00723004341125,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2004,1.00547003746033,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2003,1.01259994506836,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2002,1.01429998874664,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2001,1.01726996898651,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2000,1.01072001457214,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1999,1.02321994304657,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1998,1.0283499956131,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1997,1.02149999141693,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1996,1.0215699672699,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1995,1.02107000350952,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1994,1.00961995124817,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1993,1.05032002925873,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1992,1.07976996898651,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1991,0.981480002403259,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1990,0.941680014133453,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1989,0.965160012245178,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1988,1.1045800447464,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1987,1.10223996639252,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
